"ano","subarea","total"
2013,"Fontes Renováveis de Energia","6418517"
2013,"Foto-Química Inorgânica","26058172"
2013,"Fotogeografia (Físico-Ecológica)","102100"
2013,"Fotografia","34809700"
2013,"Fotogrametria","12696438"
2013,"Fotointerpretação Florestal","7669025"
2013,"Fotoquímica Orgânica","9371533"
2013,"Fundações e Escavações","34974814"
2013,"Fundamentos da Educação","71583943"
2013,"Fundamentos da Estatística","19677216"
2013,"Fundamentos da Sociologia","541400"
2013,"Fundamentos de Arquitetura e Urbanismo","66814168"
2013,"Fundamentos do Planejamento Urbano e Regional","58955838"
2013,"Fundamentos do Serviço Social","16910027"
2013,"Fundamentos e Crítica das Artes","4928289"
2013,"Fundamentos e Medidas da Psicologia","57450873"
2013,"Fundamentos Gerais de Projetos das Máquinas","52830454"
2013,"Fundição","16562025"
2013,"Fusão Controlada","448571"
2013,"Galáxias","17726644"
2013,"Garantia de Controle de Qualidade","125119018"
2013,"Garantia e controle de qualidade farmacêuticos","382726847"
2013,"Gastroenterologia","29841493"
2013,"Gênese, Morfologia e Classificação dos Solos","18129958"
2013,"Genética","4865966"
2013,"Genética Animal","214991323"
2013,"Genética e Melhoramento dos Animais Domésticos","85708216"
2013,"Genética e Melhoramento Florestal","25430288"
2013,"Genética Humana e Médica","447290981"
2013,"Genética Molecular e de Microorganismos","433413393"
2013,"Genética Quantitativa","28217902"
2013,"Genética Vegetal","114935747"
2013,"Geocartografia","16648570"
2013,"Geociências","8896042"
2013,"Geocronologia","50827912"
2013,"Geodésia","45968935"
2013,"Geodésia Celeste","329346"
2013,"Geodésia Física","47000"
2013,"Geodésia Geométrica","22498"
2013,"Geoecologia","13908702"
2013,"Geofísica","260343830"
2013,"Geofísica Aplicada","32000624"
2013,"Geofísica Marinha","29762585"
2013,"Geofísica Nuclear","63800"
2013,"Geografia","5945605"
2013,"Geografia Agrária","51158805"
2013,"Geografia da População","18550696"
2013,"Geografia Econômica","8816923"
2013,"Geografia Física","94527845"
2013,"Geografia Humana","92152910"
2013,"Geografia Política","12785172"
2013,"Geografia Regional","17231601"
2013,"Geografia Urbana","17764862"
2013,"Geologia","533338059"
2013,"Geologia Ambiental","67261768"
2013,"Geologia Regional","15467806"
2013,"Geomagnetismo","1707746"
2013,"Geometria Algébrica","26116196"
2013,"Geometria Diferencial","86372824"
2013,"Geometria e Topologia","51998827"
2013,"Geomorfologia","104701436"
2013,"Geomorfologia Submarina","34850"
2013,"Geoquímica","64933065"
2013,"Geoquímica Marinha","13257485"
2013,"Geotécnica","105080946"
2013,"Geotectônica","25973842"
2013,"Geotermia e Fluxo Térmico","2022977"
2013,"Geração da Energia Elétrica","306371342"
2013,"Geração e Integração com Sistemas Elétricos  em Reatores","52000"
2013,"Gerência de Produção","762610912"
2013,"Gerência do Projeto e do Produto","116991266"
2013,"Ginecologia e Andrologia Animal","9291968"
2013,"Ginecologia e Obstetrícia","48688726"
2013,"Glicídeos","14440156"
2013,"Gravimetria","3091572"
2013,"Gravura","2870535"
2013,"Grupos de Álgebra Não-Comutaviva","16166862"
2013,"Hardware","122115702"
2013,"Helicópteros","5607918"
2013,"Helmintologia Animal","3041161"
2013,"Helmintologia de Parasitos","1487802"
2013,"Helmintologia Humana","15472553"
2013,"Hematologia","108429508"
2013,"Hidráulica","90787514"
2013,"Hidrodinâmica de Navios e Sistemas Oceânicos","14034751"
2013,"Hidrogeografia","27754812"
2013,"Hidrogeologia","33323137"
2013,"Hidrologia","55695268"
2013,"Hidrologia Florestal","120800"
2013,"Hidrometalurgia","39805862"
2013,"Higiene e Segurança do Trabalho","18677210"
2013,"Histologia","38194992"
2013,"História","18560486"
2013,"História Antiga e Medieval","14563999"
2013,"História da América","2398590"
2013,"História da Arquitetura e Urbanismo","49691198"
2013,"História da Arte","13672593"
2013,"História da Educação","16612457"
2013,"História da Filosofia","27156793"
2013,"História da Sociologia","5200"
2013,"História das Ciências","10624821"
2013,"História das Teologias e Religiões","172100"
2013,"História do Brasil","27323169"
2013,"História do Brasil Colônia","21406632"
2013,"História do Brasil Império","8673909"
2013,"História do Brasil República","14763224"
2013,"História do Direito","4377602"
2013,"História do Pensamento Econômico","2628354"
2013,"História do Urbanismo","7663565"
2013,"História dos Estados Unidos","9600"
2013,"História Econômica","4604155"
2013,"História Latino-Americana","3848325"
2013,"História Moderna e Contemporânea","25799467"
2013,"Historia Natural","8000"
2013,"História Regional do Brasil","676741"
2013,"História Urbana","111650"
2013,"História, Teorias e Sistemas em Psicologia","249421"
2013,"Imunogenética","26124750"
2013,"Imunologia","824662"
2013,"Imunologia Aplicada","420236433"
2013,"Imunologia Celular","470155704"
2013,"Imunoquímica","17589864"
2013,"Indefinido","210275610"
2013,"Inf. sobre Átomos e Moléculas Obtidos Experimentalmente; Instrumentação e Técnicas","4332250"
2013,"Inferência em Processos Estocásticos","2759009"
2013,"Inferência Não-Paramétrica","34200"
2013,"Inferência Paramétrica","6889474"
2013,"Inflação","13200"
2013,"Informação, Cadastro e Mapeamento","138920"
2013,"Infra-Estrutura de Transportes","197370702"
2013,"Infra-Estruturas Urbanas e Regionais","479070"
2013,"Inseminação Artificial Animal","11262066"
2013,"Inspeção de Produtos de Origem Animal","26165251"
2013,"Instalações e Equipamentos Metalúrgicos","5259661"
2013,"Instalações Elétricas e Industriais","67715865"
2013,"Instalações Hidráulico-Sanitárias","8133351"
2013,"Instalações Industriais de Produção de Alimentos","13891193"
2013,"Instalações Metalúrgicas","5966436"
2013,"Instalações para Produção Animal","31300"
2013,"Instalações Prediais","29406722"
2013,"Instituições Governamentais Específicas","637921"
2013,"Instituições Monetárias e Financeiras do Brasil","4412943"
2013,"Instrumentação Analítica","87526845"
2013,"Instrumentação Astronômica","28610150"
2013,"Instrumentação Eletromecânica","3910394"
2013,"Instrumentação Eletrônica","34012638"
2013,"Instrumentação Específica de Uso Geral em Física","403333"
2013,"Instrumentação Meteorológica","723616"
2013,"Instrumentação Musical","12539815"
2013,"Instrumentação Odontológica e Médico-Hospitalar","46974941"
2013,"Instrumentação para Medida e Controle de Radiação","38444753"
2013,"Instrumentação para Operação e Controle de Reatores","3800"
2013,"Integração Internacional, Conflito, Guerra e Paz","235660"
2013,"Interação do Oceano com a Atmosfera","42541899"
2013,"Interação do Oceano com o Leito do Mar","629058"
2013,"Interação entre os Organismos Marinhos e os Parâmetros Ambientais","206403333"
2013,"Interações Químico-Biológicas/Geológicas das Substâncias Químicas da Água do Mar","24243516"
2013,"Interpretação Cinematográfica","8933127"
2013,"Interpretação Teatral","2518349"
2013,"Intervenção Terapêutica","45679806"
2013,"Investimentos Internacionais e Ajuda Externa","2200"
2013,"Irrigação e Drenagem","106166698"
2013,"Jornalismo e Editoração","166111336"
2013,"Jornalismo Especializado (Comunitário, Rural, Empresarial, Científico)","31860182"
2013,"Lavra","96956491"
2013,"Lavra a Céu Aberto","98787491"
2013,"Lavra de Mina Subterrânea","10814368"
2013,"Layout de Processos Industriais","2800"
2013,"Legislação Ambiental","13468230"
2013,"Letras","12307444"
2013,"Limpeza Pública","20200"
2013,"Língua Portuguesa","1696759"
2013,"Linguagem Formais e Autômatos","34936445"
2013,"Linguagens de Programação","251442687"
2013,"Línguas Clássicas","58128"
2013,"Línguas Estrangeiras Modernas","1685631"
2013,"Línguas Indígenas","27200"
2013,"Lingüística","9500325"
2013,"Lingüística Aplicada","25958939"
2013,"Lingüística Histórica","9368151"
2013,"Lingüística, Letras e Artes","60400"
2013,"Lipídeos","97200"
2013,"Literatura Brasileira","10061693"
2013,"Literatura Comparada","21923189"
2013,"Literaturas Clássicas","331700"
2013,"Literaturas Estrangeiras Modernas","16875186"
2013,"Localização Industrial","2400"
2013,"Lógica","3706881"
2013,"Lógica Jurídica","2000"
2013,"Lógica Matemática","16317547"
2013,"Lógicas e Semântica de Programas","38230593"
2013,"Manejo de Animais","11634535"
2013,"Manejo e Conservação de Pastagens","32839534"
2013,"Manejo e Conservação de Recursos Pesqueiros de Águas Interiores","40462970"
2013,"Manejo e Conservação de Recursos Pesqueiros Marinhos","59474499"
2013,"Manejo e Conservação do Solo","83285228"
2013,"Manejo e Tratos Culturais","154354141"
2013,"Manejo Florestal","52252165"
2013,"Manutenção de Sistemas Aeroespaciais","14650771"
2013,"Máquinas de Fluxo","3498162"
2013,"Maquinas de Usinagem e Conformação","61856748"
2013,"Máquinas e Implementos Agrícolas","29207109"
2013,"Máquinas Elétricas e Dispositivos de Potência","93073953"
2013,"Máquinas Marítimas","5600"
2013,"Máquinas, Motores e Equipamentos","322171868"
2013,"Maricultura","42214983"
2013,"Matemática","26588395"
2013,"Matemática Aplicada","79532072"
2013,"Matemática da Computação","7847122"
2013,"Matemática Discreta e Combinatória","5709871"
2013,"Materiais Condutores","1795714"
2013,"Materiais Conjugados Não-Metálicos","133617800"
2013,"Materiais Dielétricos e Propriedades Dielétricas","12183176"
2013,"Materiais Dielétricos, Piezoelétricos e Ferroelétricos","4245750"
2013,"Materiais e Componentes de Construção","213070110"
2013,"Materiais e Componentes Eletroóticos e Magnetoóticos, Materiais Fotoelétricos","15333679"
2013,"Materiais e Componentes Semicondutores","114161527"
2013,"Materiais e Dispositivos Magnéticos","16982976"
2013,"Materiais e Dispositivos Supercondutores","9295873"
2013,"Materiais e Processos para Engenharia Aeronáutica e Aeroespacial","47611118"
2013,"Materiais Elétricos","6533256"
2013,"Materiais Magnéticos e Propriedades Magnéticas","41812154"
2013,"Materiais Não-Metálicos","129690386"
2013,"Materiais Nucleares e Blindagem de Reatores","5857852"
2013,"Materiais Odontológicos","58694416"
2013,"Matologia","22692535"
2013,"Matrizes e Ferramentas","9207681"
2013,"Mecânica das Estruturas","155256339"
2013,"Mecânica dos Corpos Sólidos, Elásticos e Plásticos","201277570"
2013,"Mecânica dos Fluídos","324429466"
2013,"Mecânica dos Sólidos","100892693"
2013,"Mecânica, Elasticidade e Reologia","5805362"
2013,"Mecânicas das Rochas","8886860"
2013,"Mecânicas dos Solos","72232177"
2013,"Mecanismos Instintivos e Processos Sociais em Animais","29200"
2013,"Mecanização Agrícola","2828609"
2013,"Mecanização Florestal","3901661"
2013,"Medicamentos","17474470"
2013,"Medição, Controle, Correção e Proteção de Sistemas Elétricos  de Potência","95009256"
2013,"Medicina","292172933"
2013,"Medicina Legal e Deontologia","2148052"
2013,"Medicina Preventiva","21250543"
2013,"Medicina Veterinária","26441620"
2013,"Medicina Veterinária Preventiva","66961663"
2013,"Medidas Elétricas","496562"
2013,"Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação","89627001"
2013,"Medidas Magnéticas","29200"
2013,"Meio Interestelar","151200"
2013,"Melhoramento de Plantas Forrageiras e Produção de Sementes","808776"
2013,"Melhoramento Vegetal","189678454"
2013,"Mercado de Trabalho; Política do Governo","2459543"
2013,"Mercadologia","42012280"
2013,"Metabolismo e Bioenergética","231807721"
2013,"Metafísica","14009784"
2013,"Metais Não-Ferrosos","2800"
2013,"Metalogenia","7755128"
2013,"Metalurgia de Pó","14727021"
2013,"Metalurgia de Transformação","102910795"
2013,"Metalurgia Extrativa","232940857"
2013,"Metalurgia Física","112404447"
2013,"Meteorologia","42914705"
2013,"Meteorologia Aplicada","66085222"
2013,"Meteorologia Dinâmica","6589233"
2013,"Meteorologia Física","300364"
2013,"Meteorologia Sinótica","238326"
2013,"Metodologia de Projeto do Produto","24196500"
